"R","n","omega","onTop","density"
2.57,9,0.002638092180116395,2.9765548606793757e-16,1.7852368689834385e-6
2.57,10,0.0018965588221806899,9.914243554325489e-18,7.007004497129141e-7
2.5799999999999996,2,0.5,0.000013693718057041752,0.006108267977333745
2.5799999999999996,3,0.1,3.5227287738076097e-6,0.004008694579592722
2.5799999999999996,4,0.03653726559926414,5.122964650742375e-8,0.0007684144862477962
2.5799999999999996,5,0.017346203222173808,7.984441695391009e-10,0.000172203945892207
2.5799999999999996,6,0.009578428015559567,1.547974810554951e-11,0.00004616457804109985
2.5799999999999996,7,0.005841703755277117,3.6180934678153983e-13,0.000014197776638140161
2.5799999999999996,8,0.0038233443006634154,9.794619048923932e-15,4.840432712095308e-6
2.5799999999999996,9,0.002638092180116395,2.97574617066592e-16,1.7857026371129644e-6
2.5799999999999996,10,0.0018965588221806899,9.912307040030326e-18,7.008593327776066e-7
2.59,2,0.5,0.00001300374238356262,0.0059724064856507475
2.59,3,0.1,3.486491428223992e-6,0.003998059841751352
2.59,4,0.03653726559926414,5.103646843587147e-8,0.0007682535412211425
2.59,5,0.017346203222173808,7.970133656686866e-10,0.0001722500387529382
2.59,6,0.009578428015559567,1.5464424406257698e-11,0.00004618073778844316
2.59,7,0.005841703755277117,3.615908682879556e-13,0.000014202549452483233
2.59,8,0.0038233443006634154,9.79074767024287e-15,4.84188439491723e-6
2.59,9,0.002638092180116395,2.974934561100392e-16,1.786170195500967e-6
2.59,10,0.0018965588221806899,9.910363385749988e-18,7.010188329407088e-7
2.5999999999999996,2,0.5,0.00001234606256623274,0.005838972413677923
2.5999999999999996,3,0.1,3.4504888239711026e-6,0.0039873920314203865
2.5999999999999996,4,0.03653726559926414,5.084327573003309e-8,0.0007680905731661167
2.5999999999999996,5,0.017346203222173808,7.955796056509682e-10,0.00017229618312398516
2.5999999999999996,6,0.009578428015559567,1.5449056685005132e-11,0.00004619694733989085
2.5999999999999996,7,0.005841703755277117,3.613716773110608e-13,0.00001420733926485312
2.5999999999999996,8,0.0038233443006634154,9.786862854316197e-15,4.843341514920615e-6
2.5999999999999996,9,0.002638092180116395,2.9741200344917215e-16,1.786639543924918e-6
2.5999999999999996,10,0.0018965588221806899,9.90841259583323e-18,7.011789502015678e-7
2.61,2,0.5,0.000011719301597214946,0.005707938190714492
2.61,3,0.1,3.4147214023163817e-6,0.003976691419404671
2.61,4,0.03653726559926414,5.0650074081562395e-8,0.0007679255704556018
2.61,5,0.017346203222173808,7.941429146820752e-10,0.00017234237765910662
2.61,6,0.009578428015559567,1.5433645103238638e-11,0.000046213206552106954
2.61,7,0.005841703755277117,3.6115177530679944e-13,0.000014212146058316619
2.61,8,0.0038233443006634154,9.782964618355627e-15,4.844804070011635e-6
2.61,9,0.002638092180116395,2.973302593357385e-16,1.7871106821612977e-6
2.61,10,0.0018965588221806899,9.906454674644197e-18,7.013396845594973e-7
2.6199999999999997,2,0.5,0.00001112213416467865,0.005579276155673649
2.6199999999999997,3,0.1,3.3791895718869106e-6,0.00396595827902548
2.6199999999999997,4,0.03653726559926414,5.045686916091806e-8,0.000767758521496097
2.6199999999999997,5,0.017346203222173808,7.927033179736783e-10,0.00017238862100916354
2.6199999999999997,6,0.009578428015559567,1.5418189822748193e-11,0.00004622951528127847
2.6199999999999997,7,0.005841703755277117,3.609311637352143e-13,0.000014216969815876219
2.6199999999999997,8,0.0038233443006634154,9.779052979627592e-15,4.846272058087934e-6
2.6199999999999997,9,0.002638092180116395,2.9724822402233936e-16,1.7875836099855927e-6
2.6199999999999997,10,0.0018965588221806899,9.904489626562397e-18,7.015010360137796e-7
2.63,2,0.5,0.000010553285061517679,0.005452958569405529
2.63,3,0.1,3.343893708942699e-6,0.003955192886100059
2.63,4,0.03653726559926414,5.0263666617113284e-8,0.0007675894147283667
2.63,5,0.017346203222173808,7.912608407522618e-10,0.00017243491182214384
2.63,6,0.009578428015559567,1.5402691005664086e-11,0.00004624587338311624
2.63,7,0.005841703755277117,3.6070984406043017e-13,0.000014221810520470095
2.63,8,0.0038233443006634154,9.775127955453112e-15,4.847745477038613e-6
2.63,9,0.002638092180116395,2.9716589776242814e-16,1.7880583271722958e-6
2.63,10,0.0018965588221806899,9.902517455982684e-18,7.016630045636629e-7
2.6399999999999997,2,0.5,0.00001001152762618556,0.0053289576268113325
2.6399999999999997,3,0.1,3.308834157653607e-6,0.003944395518920795
2.6399999999999997,4,0.03653726559926414,5.0070472077468074e-8,0.0007674182386280903
2.6399999999999997,5,0.017346203222173808,7.898155082583976e-10,0.00017248124874318668
2.6399999999999997,6,0.009578428015559567,1.5387148814454102e-11,0.00004626228071285582
2.6399999999999997,7,0.005841703755277117,3.604878177506384e-13,0.000014226668154972146
2.6399999999999997,8,0.0038233443006634154,9.771189563207666e-15,4.849224324744226e-6
2.6399999999999997,9,0.002638092180116395,2.97083280810309e-16,1.788534833494904e-6
2.6399999999999997,10,0.0018965588221806899,9.90053816731526e-18,7.018255902083628e-7
2.65,2,0.5,9.495682215833472e-6,0.005207245468745202
2.65,3,0.1,3.2740112303797297e-6,0.003933566458233998
2.65,4,0.03653726559926414,4.9877291147363875e-8,0.0007672449817065094
2.65,5,0.017346203222173808,7.883673457460193e-10,0.00017252763041460738
2.65,6,0.009578428015559567,1.5371563411920692e-11,0.00004627873712525842
2.65,7,0.005841703755277117,3.6026508627808024e-13,0.000014231542702192
2.65,8,0.0038233443006634154,9.767237820321069e-15,4.850708599076784e-6
2.65,9,0.002638092180116395,2.970003734211356e-16,1.789013128725916e-6
2.65,10,0.0018965588221806899,9.898551764985634e-18,7.019887929470612e-7
2.6599999999999997,2,0.5,9.004614711884333e-6,0.005087794193701019
2.6599999999999997,3,0.1,3.239425207955209e-6,0.003922705987218316
2.6599999999999997,4,0.03653726559926414,4.968412941000095e-8,0.0007670696325110724
2.6599999999999997,5,0.017346203222173808,7.86916378481698e-10,0.00017257405547592192
2.6599999999999997,6,0.009578428015559567,1.5355934961198148e-11,0.000046295242474611736
2.6599999999999997,7,0.005841703755277117,3.600416511190307e-13,0.000014236434144875019
2.6599999999999997,8,0.0038233443006634154,9.763272744277341e-15,4.852198297899738e-6
2.6599999999999997,9,0.002638092180116395,2.9691717585091006e-16,1.789493212636833e-6
2.6599999999999997,10,0.0018965588221806899,9.89655825343462e-18,7.021526127789055e-7
2.67,2,0.5,8.537235058123705e-6,0.004970575869281157
2.67,3,0.1,3.2050763399753087e-6,0.003911814391462782
2.67,4,0.03653726559926414,4.9490992426158065e-8,0.0007668921796260778
2.67,5,0.017346203222173808,7.854626317439179e-10,0.00017262052256387196
2.67,6,0.009578428015559567,1.5340263625749757e-11,0.00004631179661473094
2.67,7,0.005841703755277117,3.5981751375378226e-13,0.000014241342465702326
2.67,8,0.0038233443006634154,9.759294352614575e-15,4.853693419067985e-6
2.67,9,0.002638092180116395,2.9683368835648114e-16,1.7899750849981545e-6
2.67,10,0.0018965588221806899,9.894557637118322e-18,7.023170497030097e-7
2.6799999999999997,2,0.5,8.092495831341418e-6,0.0048555625434448125
2.6799999999999997,3,0.1,3.170964845086694e-6,0.003900891958944472
2.6799999999999997,4,0.03653726559926414,4.929788573395501e-8,0.0007667126116733165
2.6799999999999997,5,0.017346203222173808,7.840061308223541e-10,0.00017266703031244948
2.6799999999999997,6,0.009578428015559567,1.5324549569364966e-11,0.00004632839939895945
2.6799999999999997,7,0.005841703755277117,3.595926756666287e-13,0.000014246267647290826
2.6799999999999997,8,0.0038233443006634154,9.755302662924815e-15,4.855193960427849e-6
2.6799999999999997,9,0.002638092180116395,2.9674991119554346e-16,1.7904587455793792e-6
2.6799999999999997,10,0.0018965588221806899,9.892549920508105e-18,7.024821037184522e-7
2.69,2,0.5,7.66939084451009e-6,0.004742726255533383
2.69,3,0.1,3.137090911280788e-6,0.0038899389800058403
2.69,4,0.03653726559926414,4.910481484861745e-8,0.0007665309173127098
2.69,5,0.017346203222173808,7.825469010171504e-10,0.00017271357735292172
2.69,6,0.009578428015559567,1.5308792956156546e-11,0.00004634505068016995
2.69,7,0.005841703755277117,3.5936713834584834e-13,0.000014251209672193198
2.69,8,0.0038233443006634154,9.751297692853917e-15,4.8566999198170936e-6
2.69,9,0.002638092180116395,2.966658446266358e-16,1.7909441941490014e-6
2.69,10,0.0018965588221806899,9.890535108090593e-18,7.02647774824277e-7
2.6999999999999997,2,0.5,7.266953782444495e-6,0.004632039047070934
2.6999999999999997,3,0.1,3.103454696190118e-6,0.003878955747331659
2.6999999999999997,4,0.03653726559926414,4.891178526224454e-8,0.0007663470852429476
2.6999999999999997,5,0.017346203222173808,7.81084967638198e-10,0.00017276016231385617
2.6999999999999997,6,0.009578428015559567,1.5292993950557744e-11,0.00004636175031076525
2.6999999999999997,7,0.005841703755277117,3.5914090328368816e-13,0.00001425616852289794
2.6999999999999997,8,0.0038233443006634154,9.747279460101426e-15,4.8582112950649025e-6
2.6999999999999997,9,0.002638092180116395,2.9658148890913973e-16,1.7914314304745112e-6
2.6999999999999997,10,0.0018965588221806899,9.888513204367641e-18,7.02814063019492e-7
2.71,2,0.5,6.884256869843171e-6,0.004523472972337666
2.71,3,0.1,3.0700563273875253e-6,0.003867942555925632
2.71,4,0.03653726559926414,4.8718802443579016e-8,0.0007661611042021239
2.71,5,0.017346203222173808,7.796203560044164e-10,0.00017280678382114545
2.71,6,0.009578428015559567,1.527715271731943e-11,0.000046378498142679215
2.71,7,0.005841703755277117,3.5891397197634695e-13,0.00001426114418182936
2.71,8,0.0038233443006634154,9.743247982420448e-15,4.859728083991881e-6
2.71,9,0.002638092180116395,2.964968443032788e-16,1.7919204543223922e-6
2.71,10,0.0018965588221806899,9.886484213856325e-18,7.029809683030701e-7
2.7199999999999998,2,0.5,6.520409571575752e-6,0.004417000108714811
2.7199999999999998,3,0.1,3.0368959026881764e-6,0.0038568997030866393
2.7199999999999998,4,0.03653726559926414,4.852587183777999e-8,0.0007659729629683697
2.7199999999999998,5,0.017346203222173808,7.781530914430338e-10,0.0001728534404980325
2.7199999999999998,6,0.009578428015559567,1.5261269421507255e-11,0.00004639529402737766
2.7199999999999998,7,0.005841703755277117,3.586863459239591e-13,0.000014266136631347602
2.7199999999999998,8,0.0038233443006634154,9.739203277617509e-15,4.861250284410051e-6
2.7199999999999998,9,0.002638092180116395,2.9641191107011646e-16,1.79241126545812e-6
2.7199999999999998,10,0.0018965588221806899,9.884448141088922e-18,7.03148490673948e-7
2.73,2,0.5,6.174557325041659e-6,0.0043125925667993215
2.73,3,0.1,3.003973490454221e-6,0.003845827488384655
2.73,4,0.03653726559926414,4.8332998866198245e-8,0.0007657826503604845
2.73,5,0.017346203222173808,7.766831992888695e-10,0.00017290013096513552
2.73,6,0.009578428015559567,1.5245344228498786e-11,0.00004641213781585925
2.73,7,0.005841703755277117,3.584580266305779e-13,0.00001427114585374866
2.73,8,0.0038233443006634154,9.735145363552433e-15,4.862777894122842e-6
2.73,9,0.002638092180116395,2.963266894715553e-16,1.7929038636461607e-6
2.73,10,0.0018965588221806899,9.882404990612891e-18,7.033166301310254e-7
2.7399999999999998,2,0.5,5.845880304392334e-6,0.004210222500287171
2.7399999999999998,3,0.1,2.97128912990205e-6,0.0038347262136363175
2.7399999999999998,4,0.03653726559926414,4.814018892615428e-8,0.0007655901552385648
2.7399999999999998,5,0.017346203222173808,7.752107048836169e-10,0.00017294685384047334
2.7399999999999998,6,0.009578428015559567,1.522937730398066e-11,0.000046429029358656537
2.7399999999999998,7,0.005841703755277117,3.5822901560415925e-13,0.000014276171831264404
2.7399999999999998,8,0.0038233443006634154,9.731074258138208e-15,4.8643109109250906e-6
2.7399999999999998,9,0.002638092180116395,2.9624117977033556e-16,1.7933982486499693e-6
2.7399999999999998,10,0.0018965588221806899,9.880354766990867e-18,7.034853866731661e-7
2.75,2,0.5,5.533592216375729e-6,0.004109862115624024
2.75,3,0.1,2.938842831412007e-6,0.0038235961828801566
2.75,4,0.03653726559926414,4.79474473907189e-8,0.0007653954665046318
2.75,5,0.017346203222173808,7.737356335751284e-10,0.00017299360773949035
2.75,6,0.009578428015559567,1.5213368813945707e-11,0.00004644596850583672
2.75,7,0.005841703755277117,3.5799931435654483e-13,0.000014281214546062576
2.75,8,0.0038233443006634154,9.726989979340854e-15,4.865849332603032e-6
2.75,9,0.002638092180116395,2.9615538223003346e-16,1.793894420231988e-6
2.75,10,0.0018965588221806899,9.878297474800627e-18,7.036547602991958e-7
2.76,2,0.5,5.236939127532314e-6,0.004011483681422501
2.76,3,0.1,2.9066345768404874e-6,0.003812437702351513
2.76,4,0.03653726559926414,4.775477960849645e-8,0.0007651985731032547
2.76,5,0.017346203222173808,7.722580107167007e-10,0.0001730403912750822
2.76,6,0.009578428015559567,1.519731892469011e-11,0.0000464629551070027
2.76,7,0.005841703755277117,3.5776892440344555e-13,0.00001428627398024682
2.76,8,0.0038233443006634154,9.72289254517929e-15,4.867393156934297e-6
2.76,9,0.002638092180116395,2.9606929711506036e-16,1.7943923781536456e-6
2.76,10,0.0018965588221806899,9.876233118635088e-18,7.038247510079033e-7
2.77,2,0.5,4.955198322442845e-6,0.0039150595376451665
2.77,3,0.1,2.874664319834288e-6,0.0038012510804571035
2.77,4,0.03653726559926414,4.756219090341078e-8,0.000764999464022175
2.77,5,0.017346203222173808,7.707778616663607e-10,0.00017308720305762051
2.77,6,0.009578428015559567,1.5181227802810515e-11,0.00004647998901129397
2.77,7,0.005841703755277117,3.575378472644251e-13,0.000014291350115856699
2.77,8,0.0038233443006634154,9.718781973725206e-15,4.868942381687909e-6
2.77,9,0.002638092180116395,2.9598292469066096e-16,1.7948921221753557e-6
2.77,10,0.0018965588221806899,9.874161703102282e-18,7.039953587980392e-7
2.78,2,0.5,4.687677192702506e-6,0.003820562104552884
2.78,3,0.1,2.842931986147158e-6,0.0037900366277492884
2.78,4,0.03653726559926414,4.736968657449377e-8,0.0007647981282929255
2.78,5,0.017346203222173808,7.692952117861548e-10,0.00017313404169497882
2.78,6,0.009578428015559567,1.516509561520118e-11,0.00004649707006738758
2.78,7,0.005841703755277117,3.57306084462883e-13,0.000014296442934867705
2.78,8,0.0038233443006634154,9.714658283102922e-15,4.870497004624268e-6
2.78,9,0.002638092180116395,2.9589626522291234e-16,1.7953936520565128e-6
2.78,10,0.0018965588221806899,9.872083232825339e-18,7.041665836683165e-7
2.79,2,0.5,4.433712156270824e-6,0.0037279638914179784
2.79,3,0.1,2.8114374739583934e-6,0.003778794656900014
2.79,4,0.03653726559926414,4.7177271895676584e-8,0.0007645945549914477
2.79,5,0.017346203222173808,7.678100864414361e-10,0.00017318090579255762
2.79,6,0.009578428015559567,1.5148922529051093e-11,0.000046514198123499014
2.79,7,0.005841703755277117,3.570736375260381e-13,0.00001430155241919128
2.79,8,0.0038233443006634154,9.710521491489262e-15,4.8720570234951636e-6
2.79,9,0.002638092180116395,2.9580931897872213e-16,1.7958969675554954e-6
2.79,10,0.0018965588221806899,9.869997712442475e-18,7.043384256174089e-7
2.8,2,0.5,4.192667606825109e-6,0.0036372375050022637
2.8,3,0.1,2.7801806541934238e-6,0.00376752548267444
2.8,4,0.03653726559926414,4.6984952115583566e-8,0.0007643887332387089
2.8,5,0.017346203222173808,7.663225110001567e-10,0.00017322779395331008
2.8,6,0.009578428015559567,1.51327087118411e-11,0.00004653137302738319
2.8,7,0.005841703755277117,3.5684050798491174e-13,0.000014306678550674826
2.8,8,0.0038233443006634154,9.706371617113421e-15,4.87362243604375e-6
2.8,9,0.002638092180116395,2.957220862258276e-16,1.796402068429659e-6
2.8,10,0.0018965588221806899,9.867905146606969e-18,7.04510884643951e-7
2.81,2,0.5,3.963934892723456e-6,0.0035483556577997287
2.81,3,0.1,2.7491613708462627e-6,0.0037562294219042696
2.81,4,0.03653726559926414,4.679273245732881e-8,0.000764180652201314
2.81,5,0.017346203222173808,7.648325108321581e-10,0.00017327470477776735
2.81,6,0.009578428015559567,1.511645433134104e-11,0.00004654859462633542
2.81,7,0.005841703755277117,3.5660669737431093e-13,0.000014311821311101737
2.81,8,0.0038233443006634154,9.702208678256825e-15,4.875193240004559e-6
2.81,9,0.002638092180116395,2.9563456723279393e-16,1.7969089544353393e-6
2.81,10,0.0018965588221806899,9.86580553998715e-18,7.04683960746539e-7
2.82,2,0.5,3.746931325165211e-6,0.0034612911760442604
2.82,3,0.1,2.7183794413037527e-6,0.0037449067934607733
2.82,4,0.03653726559926414,4.660061811831556e-8,0.0007639703010921164
2.82,5,0.017346203222173808,7.633401113084645e-10,0.0001733216368640643
2.82,6,0.009578428015559567,1.5100159555606845e-11,0.00004656586276719232
2.82,7,0.005841703755277117,3.563722072328116e-13,0.0000143169806821914
2.82,8,0.0038233443006634154,9.698032693252999e-15,4.8767694331034795e-6
2.82,9,0.002638092180116395,2.95546762269013e-16,1.7974176253278477e-6
2.82,10,0.0018965588221806899,9.863698897266373e-18,7.048576539237292e-7
2.8299999999999996,2,0.5,3.541099215118635e-6,0.0033760170074825756
2.8299999999999996,3,0.1,2.6878346566714645e-6,0.0037335579182275133
2.8299999999999996,4,0.03653726559926414,4.640861427003796e-8,0.0007637576691708277
2.8299999999999996,5,0.017346203222173808,7.618453378005767e-10,0.000173368588807965
2.8299999999999996,6,0.009578428015559567,1.5083824552977673e-11,0.00004658317729633278
2.8299999999999996,7,0.005841703755277117,3.561370391027418e-13,0.000014322156645599211
2.8299999999999996,8,0.0038233443006634154,9.69384368048744e-15,4.878351013057764e-6
2.8299999999999996,9,0.002638092180116395,2.9545867160470215e-16,1.7979280808614702e-6
2.8299999999999996,10,0.0018965588221806899,9.861585223143013e-18,7.050319641740366e-7
2.84,2,0.5,3.345904938570408e-6,0.0032925062289130024
2.84,3,0.1,2.657526782101202e-6,0.0037221831190727816
2.84,4,0.03653726559926414,4.621672605788591e-8,0.000763542745744621
